lga_name,year,median_rent
Hobsons Bay,2002,185.0
Hume,2002,185.0
Maribyrnong,2002,170.0
Melbourne,2002,300.0
Melton,2002,175.0
Merri-bek,2002,185.0
Moonee Valley,2002,200.0
Nillumbik,2002,235.0
Whittlesea,2002,190.0
Wyndham,2002,180.0
Yarra,2002,260.0
Boroondara,2002,250.0
Knox,2002,200.0
Manningham,2002,250.0
Maroondah,2002,190.0
Monash,2002,220.0
Whitehorse,2002,220.0
Yarra Ranges,2002,180.0
Bayside,2002,290.0
Cardinia,2002,170.0
Casey,2002,180.0
Frankston,2002,170.0
Glen Eira,2002,208.0
Greater Dandenong,2002,150.0
Kingston,2002,190.0
Mornington Penin'a,2002,175.0
Port Phillip,2002,250.0
Stonnington,2002,250.0
Victoria,2002,185.0
Metro,2002,200.0
Non-Metro,2002,145.0
Victoria,2002,185.0
Colac-Otway,2002,150.0
Corangamite,2002,118.0
Glenelg,2002,120.0
Greater Geelong,2002,160.0
Moyne,2002,155.0
Queenscliffe,2002,175.0
Southern Grampians,2002,113.0
Surf Coast,2002,185.0
Warrnambool,2002,155.0
Ararat,2002,110.0
Ballarat,2002,160.0
Golden Plains,2002,145.0
Hepburn,2002,150.0
Hindmarsh,2002,100.0
Horsham,2002,135.0
Moorabool,2002,160.0
Northern Grampians,2002,120.0
Pyrenees,2002,125.0
West Wimmera,2002,85.0
Yarriambiack,2002,100.0
Buloke,2002,100.0
Campaspe,2002,159.0
Central Goldfields,2002,125.0
Gannawarra,2002,110.0
Greater Bendigo,2002,155.0
Loddon,2002,100.0
Macedon Ranges,2002,175.0
Mildura,2002,151.0
Mount Alexander,2002,150.0
Swan Hill,2002,140.0
Alpine,2002,135.0
Benalla,2002,140.0
Greater Shepparton,2002,160.0
Indigo,2002,140.0
Mansfield,2002,148.0
Mitchell,2002,150.0
Moira,2002,135.0
Murrindindi,2002,130.0
Strathbogie,2002,120.0
Towong,2002,110.0
Wangaratta,2002,140.0
Wodonga,2002,160.0
Bass Coast,2002,140.0
Baw Baw,2002,150.0
East Gippsland,2002,135.0
Latrobe,2002,125.0
South Gippsland,2002,128.0
Wellington,2002,125.0
Banyule,2002,210.0
Brimbank,2002,170.0
Darebin,2002,180.0
Hobsons Bay,2002,190.0
Hume,2002,190.0
Maribyrnong,2002,180.0
Melbourne,2002,303.0
Melton,2002,185.0
Merri-bek,2002,185.0
Moonee Valley,2002,200.0
Nillumbik,2002,230.0
Whittlesea,2002,190.0
Wyndham,2002,180.0
Yarra,2002,260.0
Boroondara,2002,245.0
Knox,2002,200.0
Manningham,2002,240.0
Maroondah,2002,190.0
Monash,2002,220.0
Whitehorse,2002,220.0
Yarra Ranges,2002,180.0
Bayside,2002,280.0
Cardinia,2002,170.0
Casey,2002,185.0
Frankston,2002,170.0
Glen Eira,2002,210.0
Greater Dandenong,2002,150.0
Kingston,2002,195.0
Mornington Penin'a,2002,180.0
Port Phillip,2002,250.0
Stonnington,2002,250.0
Victoria,2002,190.0
Metro,2002,200.0
Non-Metro,2002,150.0
Victoria,2002,190.0
Colac-Otway,2002,150.0
Corangamite,2002,120.0
Glenelg,2002,125.0
Greater Geelong,2002,165.0
Moyne,2002,150.0
Queenscliffe,2002,180.0
Southern Grampians,2002,100.0
Surf Coast,2002,210.0
Warrnambool,2002,165.0
Ararat,2002,113.0
Ballarat,2002,160.0
Golden Plains,2002,160.0
Hepburn,2002,155.0
Hindmarsh,2002,103.0
Horsham,2002,135.0
Moorabool,2002,160.0
Northern Grampians,2002,123.0
Pyrenees,2002,140.0
West Wimmera,2002,93.0
Yarriambiack,2002,100.0
Buloke,2002,100.0
Campaspe,2002,150.0
Central Goldfields,2002,125.0
Gannawarra,2002,110.0
Greater Bendigo,2002,165.0
Loddon,2002,100.0
Macedon Ranges,2002,177.0
Mildura,2002,160.0
Mount Alexander,2002,150.0
Swan Hill,2002,150.0
Alpine,2002,140.0
Benalla,2002,150.0
Greater Shepparton,2002,160.0
Indigo,2002,150.0
Mansfield,2002,150.0
Mitchell,2002,150.0
Moira,2002,140.0
Murrindindi,2002,140.0
Strathbogie,2002,123.0
Towong,2002,130.0
Wangaratta,2002,140.0
Wodonga,2002,165.0
Bass Coast,2002,138.0
Baw Baw,2002,155.0
East Gippsland,2002,138.0
Latrobe,2002,125.0
South Gippsland,2002,130.0
Wellington,2002,125.0
Banyule,2002,215.0
Brimbank,2002,175.0
Darebin,2002,190.0
Hobsons Bay,2002,190.0
Hume,2002,190.0
Maribyrnong,2002,180.0
Melbourne,2002,303.0
Melton,2002,185.0
Merri-bek,2002,190.0
Moonee Valley,2002,210.0
Nillumbik,2002,230.0
Whittlesea,2002,193.0
Wyndham,2002,180.0
Yarra,2002,270.0
Boroondara,2002,250.0
Knox,2002,205.0
Manningham,2002,250.0
Maroondah,2002,190.0
Monash,2002,220.0
Whitehorse,2002,220.0
Yarra Ranges,2002,185.0
Bayside,2002,298.0
Cardinia,2002,180.0
Casey,2002,185.0
Frankston,2002,175.0
Glen Eira,2002,210.0
Greater Dandenong,2002,155.0
Kingston,2002,200.0
Mornington Penin'a,2002,180.0
Port Phillip,2002,250.0
Stonnington,2002,250.0
Victoria,2002,190.0
Metro,2002,205.0
Non-Metro,2002,150.0
Victoria,2002,190.0
Colac-Otway,2003,160.0
Corangamite,2003,120.0
Glenelg,2003,130.0
Greater Geelong,2003,170.0
Moyne,2003,150.0
Queenscliffe,2003,185.0
Southern Grampians,2003,120.0
Surf Coast,2003,200.0
Warrnambool,2003,160.0
Ararat,2003,120.0
Ballarat,2003,160.0
Golden Plains,2003,155.0
Hepburn,2003,160.0
Hindmarsh,2003,110.0
Horsham,2003,140.0
Moorabool,2003,165.0
Northern Grampians,2003,120.0
Pyrenees,2003,123.0
West Wimmera,2003,100.0
Yarriambiack,2003,90.0
Buloke,2003,110.0
Campaspe,2003,150.0
Central Goldfields,2003,125.0
Gannawarra,2003,110.0
Greater Bendigo,2003,165.0
Loddon,2003,110.0
Macedon Ranges,2003,184.0
Mildura,2003,160.0
Mount Alexander,2003,150.0
Swan Hill,2003,145.0
Alpine,2003,143.0
Benalla,2003,150.0
Greater Shepparton,2003,165.0
Indigo,2003,140.0
Mansfield,2003,153.0
Mitchell,2003,165.0
Moira,2003,140.0
Murrindindi,2003,135.0
Strathbogie,2003,130.0
Towong,2003,125.0
Wangaratta,2003,140.0
Wodonga,2003,165.0
Bass Coast,2003,150.0
Baw Baw,2003,155.0
East Gippsland,2003,145.0
Latrobe,2003,130.0
South Gippsland,2003,130.0
Wellington,2003,125.0
Banyule,2003,215.0
Brimbank,2003,180.0
Darebin,2003,190.0
Hobsons Bay,2003,195.0
Hume,2003,190.0
Maribyrnong,2003,185.0
Melbourne,2003,300.0
Melton,2003,190.0
Merri-bek,2003,192.0
Moonee Valley,2003,205.0
Nillumbik,2003,240.0
Whittlesea,2003,191.0
Wyndham,2003,180.0
Yarra,2003,275.0
Boroondara,2003,250.0
Knox,2003,200.0
Manningham,2003,250.0
Maroondah,2003,190.0
Monash,2003,230.0
Whitehorse,2003,220.0
Yarra Ranges,2003,185.0
Bayside,2003,290.0
Cardinia,2003,175.0
Casey,2003,185.0
Frankston,2003,180.0
Glen Eira,2003,210.0
Greater Dandenong,2003,150.0
Kingston,2003,200.0
Mornington Penin'a,2003,180.0
Port Phillip,2003,250.0
Stonnington,2003,250.0
Victoria,2003,200.0
Metro,2003,210.0
Non-Metro,2003,150.0
Victoria,2003,200.0
Colac-Otway,2003,158.0
Corangamite,2003,125.0
Glenelg,2003,140.0
Greater Geelong,2003,165.0
Moyne,2003,170.0
Queenscliffe,2003,190.0
Southern Grampians,2003,130.0
Surf Coast,2003,193.0
Warrnambool,2003,170.0
Ararat,2003,120.0
Ballarat,2003,165.0
Golden Plains,2003,140.0
Hepburn,2003,155.0
Hindmarsh,2003,118.0
Horsham,2003,150.0
Moorabool,2003,170.0
Northern Grampians,2003,120.0
Pyrenees,2003,133.0
West Wimmera,2003,95.0
Yarriambiack,2003,100.0
Buloke,2003,100.0
Campaspe,2003,160.0
Central Goldfields,2003,130.0
Gannawarra,2003,110.0
Greater Bendigo,2003,170.0
Loddon,2003,111.0
Macedon Ranges,2003,186.0
Mildura,2003,160.0
Mount Alexander,2003,160.0
Swan Hill,2003,150.0
Alpine,2003,135.0
Benalla,2003,150.0
Greater Shepparton,2003,160.0
Indigo,2003,143.0
Mansfield,2003,150.0
Mitchell,2003,160.0
Moira,2003,145.0
Murrindindi,2003,150.0
Strathbogie,2003,125.0
Towong,2003,118.0
Wangaratta,2003,145.0
Wodonga,2003,170.0
Bass Coast,2003,150.0
Baw Baw,2003,160.0
East Gippsland,2003,149.0
Latrobe,2003,130.0
South Gippsland,2003,135.0
Wellington,2003,130.0
Banyule,2003,214.0
Brimbank,2003,175.0
Darebin,2003,185.0
Hobsons Bay,2003,192.0
Hume,2003,195.0
Maribyrnong,2003,180.0
Melbourne,2003,300.0
Melton,2003,185.0
Merri-bek,2003,190.0
Moonee Valley,2003,200.0
Nillumbik,2003,245.0
Whittlesea,2003,195.0
Wyndham,2003,185.0
Yarra,2003,270.0
Boroondara,2003,250.0
Knox,2003,210.0
Manningham,2003,250.0
Maroondah,2003,190.0
Monash,2003,225.0
Whitehorse,2003,220.0
Yarra Ranges,2003,190.0
Bayside,2003,285.0
Cardinia,2003,180.0
Casey,2003,185.0
Frankston,2003,175.0
Glen Eira,2003,220.0
Greater Dandenong,2003,160.0
Kingston,2003,195.0
Mornington Penin'a,2003,180.0
Port Phillip,2003,260.0
Stonnington,2003,250.0
Victoria,2003,191.0
Metro,2003,210.0
Non-Metro,2003,155.0
Victoria,2003,191.0
Colac-Otway,2003,160.0
Corangamite,2003,120.0
Glenelg,2003,135.0
Greater Geelong,2003,170.0
Moyne,2003,160.0
Queenscliffe,2003,180.0
Southern Grampians,2003,123.0
Surf Coast,2003,200.0
Warrnambool,2003,170.0
Ararat,2003,130.0
Ballarat,2003,165.0
Golden Plains,2003,170.0
Hepburn,2003,160.0
Hindmarsh,2003,110.0
Horsham,2003,145.0
Moorabool,2003,170.0
Northern Grampians,2003,125.0
Pyrenees,2003,100.0
West Wimmera,2003,100.0
Yarriambiack,2003,98.0
Campaspe,2003,160.0
Central Goldfields,2003,130.0
Gannawarra,2003,120.0
Greater Bendigo,2003,170.0
Loddon,2003,100.0
Macedon Ranges,2003,193.0
Mildura,2003,160.0
Mount Alexander,2003,160.0
Swan Hill,2003,150.0
Alpine,2003,143.0
Benalla,2003,150.0
Greater Shepparton,2003,160.0
Indigo,2003,148.0
Mansfield,2003,150.0
Mitchell,2003,160.0
Moira,2003,145.0
Murrindindi,2003,145.0
Strathbogie,2003,130.0
Towong,2003,125.0
Wangaratta,2003,143.0
Wodonga,2003,175.0
Bass Coast,2003,150.0
Baw Baw,2003,165.0
East Gippsland,2003,150.0
Latrobe,2003,130.0
South Gippsland,2003,140.0
Wellington,2003,130.0
Banyule,2003,220.0
Brimbank,2003,180.0
Darebin,2003,190.0
Hobsons Bay,2003,195.0
Hume,2003,195.0
Maribyrnong,2003,185.0
Melbourne,2003,300.0
Melton,2003,190.0
Merri-bek,2003,195.0
Moonee Valley,2003,200.0
Nillumbik,2003,230.0
Whittlesea,2003,200.0
Wyndham,2003,185.0
Yarra,2003,270.0
Boroondara,2003,250.0
Knox,2003,210.0
Manningham,2003,248.0
Maroondah,2003,195.0
Monash,2003,230.0
Whitehorse,2003,220.0
Yarra Ranges,2003,190.0
Bayside,2003,290.0
Cardinia,2003,180.0
Casey,2003,190.0
Frankston,2003,180.0
Glen Eira,2003,220.0
Greater Dandenong,2003,160.0
Kingston,2003,200.0
Mornington Penin'a,2003,185.0
Port Phillip,2003,255.0
Stonnington,2003,250.0
Victoria,2003,195.0
Metro,2003,210.0
Non-Metro,2003,160.0
Victoria,2003,195.0
Colac-Otway,2003,160.0
Corangamite,2003,130.0
Glenelg,2003,135.0
Greater Geelong,2003,180.0
Moyne,2003,160.0
Queenscliffe,2003,200.0
Southern Grampians,2003,140.0
Surf Coast,2003,210.0
Warrnambool,2003,175.0
Ararat,2003,120.0
Ballarat,2003,170.0
Golden Plains,2003,180.0
Hepburn,2003,160.0
Hindmarsh,2003,125.0
Horsham,2003,145.0
Moorabool,2003,175.0
Northern Grampians,2003,125.0
Pyrenees,2003,140.0
Yarriambiack,2003,98.0
Buloke,2003,110.0
Campaspe,2003,175.0
Central Goldfields,2003,130.0
Gannawarra,2003,120.0
Greater Bendigo,2003,175.0
Loddon,2003,105.0
Macedon Ranges,2003,195.0
Mildura,2003,160.0
Mount Alexander,2003,160.0
Swan Hill,2003,155.0
Alpine,2003,145.0
Benalla,2003,170.0
Greater Shepparton,2003,165.0
Indigo,2003,160.0
Mansfield,2003,170.0
Mitchell,2003,170.0
Moira,2003,150.0
Murrindindi,2003,150.0
Strathbogie,2003,135.0
Towong,2003,128.0
Wangaratta,2003,155.0
Wodonga,2003,190.0
Bass Coast,2003,155.0
Baw Baw,2003,165.0
East Gippsland,2003,160.0
Latrobe,2003,130.0
South Gippsland,2003,150.0
Wellington,2003,140.0
Banyule,2003,220.0
Brimbank,2003,180.0
Darebin,2003,190.0
Hobsons Bay,2003,200.0
Hume,2003,200.0
Maribyrnong,2003,185.0
Melbourne,2003,300.0
Melton,2003,190.0
Merri-bek,2003,195.0
Moonee Valley,2003,210.0
Nillumbik,2003,245.0
Whittlesea,2003,200.0
Wyndham,2003,185.0
Yarra,2003,270.0
Boroondara,2003,250.0
Knox,2003,210.0
Manningham,2003,258.0
Maroondah,2003,195.0
Monash,2003,230.0
Whitehorse,2003,230.0
Yarra Ranges,2003,195.0
Bayside,2003,300.0
Cardinia,2003,185.0
Casey,2003,195.0
Frankston,2003,180.0
Glen Eira,2003,220.0
Greater Dandenong,2003,160.0
Kingston,2003,200.0
Mornington Penin'a,2003,185.0
Port Phillip,2003,260.0
Stonnington,2003,250.0
Victoria,2003,200.0
Metro,2003,210.0
Non-Metro,2003,160.0
Victoria,2003,200.0
Colac-Otway,2004,163.0
Corangamite,2004,125.0
Glenelg,2004,137.0
Greater Geelong,2004,175.0
Moyne,2004,160.0
Queenscliffe,2004,200.0
Southern Grampians,2004,140.0
Surf Coast,2004,210.0
Warrnambool,2004,180.0
Ararat,2004,120.0
Ballarat,2004,175.0
Golden Plains,2004,175.0
Hepburn,2004,170.0
Hindmarsh,2004,130.0
Horsham,2004,155.0
Moorabool,2004,170.0
Northern Grampians,2004,125.0
Pyrenees,2004,130.0
Yarriambiack,2004,100.0
Buloke,2004,105.0
Campaspe,2004,170.0
Central Goldfields,2004,130.0
Gannawarra,2004,120.0
Greater Bendigo,2004,175.0
Loddon,2004,120.0
Macedon Ranges,2004,193.0
Mildura,2004,165.0
Mount Alexander,2004,165.0
Swan Hill,2004,150.0
Alpine,2004,150.0
Benalla,2004,160.0
Greater Shepparton,2004,170.0
Indigo,2004,155.0
Mansfield,2004,175.0
Mitchell,2004,170.0
Moira,2004,143.0
Murrindindi,2004,150.0
Strathbogie,2004,150.0
Towong,2004,138.0
Wangaratta,2004,150.0
Wodonga,2004,180.0
Bass Coast,2004,155.0
Baw Baw,2004,165.0
East Gippsland,2004,150.0
Latrobe,2004,135.0
South Gippsland,2004,150.0
Wellington,2004,140.0
Banyule,2004,220.0
Brimbank,2004,175.0
Darebin,2004,195.0
Hobsons Bay,2004,200.0
Hume,2004,200.0
Maribyrnong,2004,190.0
Melbourne,2004,300.0
Melton,2004,200.0
Merri-bek,2004,200.0
Moonee Valley,2004,215.0
Nillumbik,2004,250.0
Whittlesea,2004,200.0
Wyndham,2004,185.0
Yarra,2004,280.0
Boroondara,2004,250.0
Knox,2004,215.0
Manningham,2004,255.0
Maroondah,2004,195.0
Monash,2004,230.0
Whitehorse,2004,230.0
Yarra Ranges,2004,198.0
Bayside,2004,298.0
Cardinia,2004,185.0
Casey,2004,195.0
Frankston,2004,180.0
Glen Eira,2004,225.0
Greater Dandenong,2004,160.0
Kingston,2004,200.0
Mornington Penin'a,2004,190.0
Port Phillip,2004,265.0
Stonnington,2004,250.0
Victoria,2004,205.0
Metro,2004,220.0
Non-Metro,2004,160.0
Victoria,2004,205.0
Colac-Otway,2004,163.0
Corangamite,2004,140.0
Glenelg,2004,150.0
Greater Geelong,2004,175.0
Moyne,2004,170.0
Queenscliffe,2004,180.0
Southern Grampians,2004,145.0
Surf Coast,2004,200.0
Warrnambool,2004,190.0
Ararat,2004,120.0
Ballarat,2004,170.0
Golden Plains,2004,200.0
Hepburn,2004,160.0
Hindmarsh,2004,108.0
Horsham,2004,150.0
Moorabool,2004,170.0
Northern Grampians,2004,130.0
Pyrenees,2004,143.0
Yarriambiack,2004,110.0
Buloke,2004,110.0
Campaspe,2004,165.0
Central Goldfields,2004,140.0
Gannawarra,2004,118.0
Greater Bendigo,2004,180.0
Loddon,2004,120.0
Macedon Ranges,2004,200.0
Mildura,2004,165.0
Mount Alexander,2004,180.0
Swan Hill,2004,150.0
Alpine,2004,150.0
Benalla,2004,160.0
Greater Shepparton,2004,165.0
Indigo,2004,160.0
Mansfield,2004,170.0
Mitchell,2004,180.0
Moira,2004,155.0
Murrindindi,2004,160.0
Strathbogie,2004,140.0
Towong,2004,123.0
Wangaratta,2004,155.0
Wodonga,2004,180.0
Bass Coast,2004,160.0
Baw Baw,2004,170.0
East Gippsland,2004,165.0
Latrobe,2004,135.0
South Gippsland,2004,150.0
Wellington,2004,135.0
Banyule,2004,220.0
Brimbank,2004,180.0
Darebin,2004,190.0
Hobsons Bay,2004,195.0
Hume,2004,200.0
Maribyrnong,2004,190.0
Melbourne,2004,300.0
Melton,2004,190.0
Merri-bek,2004,200.0
Moonee Valley,2004,210.0
Nillumbik,2004,250.0
Whittlesea,2004,200.0
Wyndham,2004,185.0
Yarra,2004,275.0
Boroondara,2004,250.0
Knox,2004,215.0
Manningham,2004,260.0
Maroondah,2004,195.0
Monash,2004,238.0
Whitehorse,2004,230.0
Yarra Ranges,2004,195.0
Bayside,2004,295.0
Cardinia,2004,190.0
Casey,2004,200.0
Frankston,2004,185.0
Glen Eira,2004,225.0
Greater Dandenong,2004,165.0
Kingston,2004,200.0
Mornington Penin'a,2004,190.0
Port Phillip,2004,265.0
Stonnington,2004,250.0
Victoria,2004,200.0
Metro,2004,215.0
Non-Metro,2004,165.0
Victoria,2004,200.0
Colac-Otway,2004,170.0
Corangamite,2004,135.0
Glenelg,2004,145.0
Greater Geelong,2004,175.0
Moyne,2004,162.0
Queenscliffe,2004,200.0
Southern Grampians,2004,150.0
Surf Coast,2004,205.0
Warrnambool,2004,190.0
Ararat,2004,133.0
Ballarat,2004,170.0
Golden Plains,2004,192.0
Hepburn,2004,165.0
Hindmarsh,2004,130.0
Horsham,2004,155.0
Moorabool,2004,180.0
Northern Grampians,2004,130.0
Pyrenees,2004,125.0
West Wimmera,2004,110.0
Yarriambiack,2004,110.0
Buloke,2004,110.0
Campaspe,2004,160.0
Central Goldfields,2004,140.0
Gannawarra,2004,120.0
Greater Bendigo,2004,180.0
Loddon,2004,125.0
Macedon Ranges,2004,195.0
Mildura,2004,165.0
Mount Alexander,2004,175.0
Swan Hill,2004,150.0
Alpine,2004,160.0
Benalla,2004,170.0
Greater Shepparton,2004,170.0
Indigo,2004,155.0
Mansfield,2004,160.0
Mitchell,2004,165.0
Moira,2004,150.0
Murrindindi,2004,155.0
Strathbogie,2004,140.0
Towong,2004,123.0
Wangaratta,2004,160.0
Wodonga,2004,190.0
Bass Coast,2004,155.0
Baw Baw,2004,160.0
East Gippsland,2004,160.0
Latrobe,2004,135.0
South Gippsland,2004,150.0
Wellington,2004,140.0
Banyule,2004,225.0
Brimbank,2004,180.0
Darebin,2004,190.0
Hobsons Bay,2004,200.0
Hume,2004,200.0
Maribyrnong,2004,190.0
Melbourne,2004,300.0
Melton,2004,195.0
Merri-bek,2004,200.0
Moonee Valley,2004,210.0
Nillumbik,2004,250.0
Whittlesea,2004,205.0
Wyndham,2004,190.0
Yarra,2004,275.0
Boroondara,2004,255.0
Knox,2004,220.0
Manningham,2004,255.0
Maroondah,2004,200.0
Monash,2004,230.0
Whitehorse,2004,240.0
Yarra Ranges,2004,195.0
Bayside,2004,300.0
Cardinia,2004,190.0
Casey,2004,195.0
Frankston,2004,185.0
Glen Eira,2004,230.0
Greater Dandenong,2004,165.0
Kingston,2004,205.0
Mornington Penin'a,2004,190.0
Port Phillip,2004,260.0
Stonnington,2004,250.0
Victoria,2004,200.0
Metro,2004,220.0
Non-Metro,2004,165.0
Victoria,2004,200.0
Colac-Otway,2004,165.0
Corangamite,2004,140.0
Glenelg,2004,150.0
Greater Geelong,2004,180.0
Moyne,2004,180.0
Queenscliffe,2004,185.0
Southern Grampians,2004,170.0
Surf Coast,2004,220.0
Warrnambool,2004,190.0
Ararat,2004,130.0
Ballarat,2004,175.0
Golden Plains,2004,165.0
Hepburn,2004,170.0
Hindmarsh,2004,120.0
Horsham,2004,160.0
Moorabool,2004,178.0
Northern Grampians,2004,125.0
Pyrenees,2004,125.0
West Wimmera,2004,105.0
Yarriambiack,2004,110.0
Buloke,2004,120.0
Campaspe,2004,170.0
Central Goldfields,2004,140.0
Gannawarra,2004,120.0
Greater Bendigo,2004,180.0
Loddon,2004,118.0
Macedon Ranges,2004,200.0
Mildura,2004,170.0
Mount Alexander,2004,175.0
Swan Hill,2004,165.0
Alpine,2004,147.0
Benalla,2004,170.0
Greater Shepparton,2004,170.0
Indigo,2004,170.0
Mansfield,2004,165.0
Mitchell,2004,180.0
Moira,2004,150.0
Murrindindi,2004,170.0
Strathbogie,2004,150.0
Towong,2004,135.0
Wangaratta,2004,155.0
Wodonga,2004,190.0
Bass Coast,2004,160.0
Baw Baw,2004,180.0
East Gippsland,2004,165.0
Latrobe,2004,140.0
South Gippsland,2004,153.0
Wellington,2004,140.0
Banyule,2004,230.0
Brimbank,2004,180.0
Darebin,2004,200.0
Hobsons Bay,2004,200.0
Hume,2004,200.0
Maribyrnong,2004,190.0
Melbourne,2004,310.0
Melton,2004,195.0
Merri-bek,2004,200.0
Moonee Valley,2004,210.0
Nillumbik,2004,245.0
Whittlesea,2004,205.0
Wyndham,2004,190.0
Yarra,2004,270.0
Boroondara,2004,270.0
Knox,2004,220.0
Manningham,2004,260.0
Maroondah,2004,200.0
Monash,2004,240.0
Whitehorse,2004,235.0
Yarra Ranges,2004,200.0
Bayside,2004,300.0
Cardinia,2004,190.0
Casey,2004,200.0
Frankston,2004,185.0
Glen Eira,2004,225.0
Greater Dandenong,2004,165.0
Kingston,2004,220.0
Mornington Penin'a,2004,190.0
Port Phillip,2004,270.0
Stonnington,2004,260.0
Victoria,2004,205.0
Metro,2004,220.0
Non-Metro,2004,170.0
Victoria,2004,205.0
Colac-Otway,2005,170.0
Corangamite,2005,150.0
Glenelg,2005,150.0
Greater Geelong,2005,185.0
Moyne,2005,170.0
Queenscliffe,2005,200.0
Southern Grampians,2005,183.0
Surf Coast,2005,230.0
Warrnambool,2005,185.0
Ararat,2005,130.0
Ballarat,2005,180.0
Golden Plains,2005,210.0
Hepburn,2005,170.0
Hindmarsh,2005,120.0
Horsham,2005,155.0
Moorabool,2005,180.0
Northern Grampians,2005,135.0
Pyrenees,2005,133.0
West Wimmera,2005,100.0
Yarriambiack,2005,100.0
Buloke,2005,90.0
Campaspe,2005,170.0
Central Goldfields,2005,145.0
Gannawarra,2005,125.0
Greater Bendigo,2005,185.0
Loddon,2005,125.0
Macedon Ranges,2005,195.0
Mildura,2005,170.0
Mount Alexander,2005,180.0
Swan Hill,2005,160.0
Alpine,2005,160.0
Benalla,2005,170.0
Greater Shepparton,2005,180.0
Indigo,2005,178.0
Mansfield,2005,183.0
Mitchell,2005,180.0
Moira,2005,150.0
Murrindindi,2005,165.0
Strathbogie,2005,145.0
Towong,2005,130.0
Wangaratta,2005,163.0
Wodonga,2005,195.0
Bass Coast,2005,160.0
Baw Baw,2005,180.0
East Gippsland,2005,165.0
Latrobe,2005,135.0
South Gippsland,2005,158.0
Wellington,2005,145.0
Banyule,2005,230.0
Brimbank,2005,180.0
Darebin,2005,200.0
Hobsons Bay,2005,210.0
Hume,2005,200.0
Maribyrnong,2005,195.0
Melbourne,2005,310.0
Melton,2005,200.0
Merri-bek,2005,210.0
Moonee Valley,2005,215.0
Nillumbik,2005,260.0
Whittlesea,2005,210.0
Wyndham,2005,190.0
Yarra,2005,280.0
Boroondara,2005,260.0
Knox,2005,220.0
Manningham,2005,265.0
Maroondah,2005,200.0
Monash,2005,240.0
Whitehorse,2005,245.0
Yarra Ranges,2005,200.0
Bayside,2005,300.0
Cardinia,2005,190.0
Casey,2005,200.0
Frankston,2005,190.0
Glen Eira,2005,230.0
Greater Dandenong,2005,170.0
Kingston,2005,210.0
Mornington Penin'a,2005,195.0
Port Phillip,2005,270.0
Stonnington,2005,250.0
Victoria,2005,210.0
Metro,2005,230.0
Non-Metro,2005,170.0
Victoria,2005,210.0
Colac-Otway,2005,170.0
Corangamite,2005,140.0
Glenelg,2005,160.0
Greater Geelong,2005,180.0
Moyne,2005,180.0
Queenscliffe,2005,200.0
Southern Grampians,2005,180.0
Surf Coast,2005,230.0
Warrnambool,2005,200.0
Ararat,2005,140.0
Ballarat,2005,180.0
Golden Plains,2005,178.0
Hepburn,2005,170.0
Hindmarsh,2005,130.0
Horsham,2005,150.0
Moorabool,2005,180.0
Northern Grampians,2005,132.0
Pyrenees,2005,120.0
West Wimmera,2005,105.0
Yarriambiack,2005,110.0
Buloke,2005,120.0
Campaspe,2005,170.0
Central Goldfields,2005,140.0
Gannawarra,2005,130.0
Greater Bendigo,2005,180.0
Loddon,2005,118.0
Macedon Ranges,2005,210.0
Mildura,2005,170.0
Mount Alexander,2005,180.0
Swan Hill,2005,160.0
Alpine,2005,160.0
Benalla,2005,160.0
Greater Shepparton,2005,175.0
Indigo,2005,163.0
Mansfield,2005,185.0
Mitchell,2005,175.0
Moira,2005,165.0
Murrindindi,2005,170.0
Strathbogie,2005,150.0
Towong,2005,140.0
Wangaratta,2005,165.0
Wodonga,2005,193.0
Bass Coast,2005,170.0
Baw Baw,2005,180.0
East Gippsland,2005,165.0
Latrobe,2005,140.0
South Gippsland,2005,155.0
Wellington,2005,145.0
Banyule,2005,225.0
Brimbank,2005,185.0
Darebin,2005,200.0
Hobsons Bay,2005,200.0
Hume,2005,200.0
Maribyrnong,2005,200.0
Melbourne,2005,320.0
Melton,2005,200.0
Merri-bek,2005,200.0
Moonee Valley,2005,215.0
Nillumbik,2005,260.0
Whittlesea,2005,210.0
Wyndham,2005,195.0
Yarra,2005,290.0
Boroondara,2005,260.0
Knox,2005,220.0
Manningham,2005,260.0
Maroondah,2005,210.0
Monash,2005,240.0
Whitehorse,2005,240.0
Yarra Ranges,2005,210.0
Bayside,2005,300.0
Cardinia,2005,200.0
Casey,2005,205.0
Frankston,2005,195.0
Glen Eira,2005,240.0
Greater Dandenong,2005,170.0
Kingston,2005,210.0
Mornington Penin'a,2005,195.0
Port Phillip,2005,270.0
Stonnington,2005,255.0
Victoria,2005,210.0
Metro,2005,225.0
Non-Metro,2005,170.0
Victoria,2005,210.0
Colac-Otway,2005,170.0
Corangamite,2005,150.0
Glenelg,2005,153.0
Greater Geelong,2005,185.0
Moyne,2005,180.0
Queenscliffe,2005,175.0
Southern Grampians,2005,173.0
Surf Coast,2005,230.0
Warrnambool,2005,200.0
Ararat,2005,130.0
Ballarat,2005,180.0
Golden Plains,2005,185.0
Hepburn,2005,180.0
Hindmarsh,2005,130.0
Horsham,2005,160.0
Moorabool,2005,180.0
Northern Grampians,2005,135.0
Pyrenees,2005,155.0
